"age","male","race","hrs_per_wk","wkswork","incwage","ed_lt_hs","ed_some_hs","ed_hs_degree","ed_some_col","ed_ba_degree","ed_post_degree"
48,0,"white",50,52,35000,0,0,0,1,0,0
37,1,"white",40,52,50000,0,0,0,1,0,0
28,0,"white",40,52,66000,0,0,0,0,1,0
26,0,"white",44,52,29000,0,0,0,1,0,0
32,0,"white",40,52,30000,0,0,0,0,1,0
43,1,"white",40,52,0,0,0,0,0,1,0
44,1,"white",0,0,0,0,0,0,0,1,0
62,1,"white",NA,42,0,0,1,0,0,0,0
59,1,"white",43,52,127500,0,0,1,0,0,0
56,0,"multiple/other",40,52,35000,0,0,1,0,0,0
58,0,"white",0,0,0,0,0,0,1,0,0
46,0,"white",0,0,0,0,0,0,1,0,0
58,0,"white",0,0,0,0,0,0,0,1,0
59,1,"white",55,52,52500,0,0,1,0,0,0
30,0,"white",30,52,20000,0,0,1,0,0,0
27,0,"white",0,0,0,0,0,1,0,0,0
25,0,"white",0,0,0,0,0,1,0,0,0
45,0,"native",40,52,59000,0,0,0,0,0,1
31,0,"white",NA,52,35000,0,0,1,0,0,0
34,1,"white",40,52,35000,0,0,1,0,0,0
57,1,"white",40,52,0,0,0,0,0,1,0
53,0,"white",40,52,75000,0,0,0,0,1,0
46,1,"white",56,52,60000,0,0,1,0,0,0
43,0,"white",40,8,2000,0,0,0,0,1,0
47,1,"white",40,52,0,0,0,0,0,1,0
35,0,"white",40,52,50000,0,0,0,0,0,1
49,0,"white",50,52,47000,0,0,0,1,0,0
50,1,"white",0,0,0,0,0,1,0,0,0
45,0,"white",40,5,3800,0,0,0,1,0,0
26,0,"white",40,50,33000,0,0,0,1,0,0
52,1,"white",38,52,24375,0,0,1,0,0,0
61,0,"white",0,0,0,0,0,1,0,0,0
57,1,"white",0,0,0,0,0,1,0,0,0
43,0,"white",40,52,40002,0,0,0,0,1,0
53,1,"white",40,52,0,0,0,1,0,0,0
51,0,"multiple/other",44,52,186000,0,0,0,1,0,0
62,0,"white",0,0,0,0,0,1,0,0,0
31,1,"white",0,0,0,0,1,0,0,0,0
43,1,"white",NA,52,0,0,0,0,1,0,0
32,1,"white",60,52,106000,0,0,0,0,1,0
57,1,"white",40,52,39079,0,0,1,0,0,0
60,0,"white",40,52,57217,0,0,1,0,0,0
62,0,"white",36,52,47000,0,0,1,0,0,0
61,0,"white",20,36,9035,0,0,0,0,1,0
63,0,"white",0,0,0,0,0,1,0,0,0
62,1,"white",0,0,0,0,0,1,0,0,0
31,1,"white",50,52,45000,0,0,0,0,1,0
49,1,"white",50,52,220000,0,0,0,0,0,1
51,0,"white",0,0,0,0,0,0,0,1,0
43,0,"white",0,0,0,0,0,0,1,0,0
53,0,"white",24,52,24000,0,0,0,0,1,0
53,1,"white",40,52,1e+05,0,0,0,0,1,0
30,1,"white",40,52,41000,0,0,0,0,1,0
31,0,"white",40,52,43000,0,0,0,0,1,0
58,0,"white",NA,52,7150,0,0,0,0,1,0
60,1,"white",70,50,0,0,0,1,0,0,0
34,1,"white",NA,46,28000,0,0,0,0,0,1
35,0,"white",40,52,40000,0,0,0,1,0,0
55,1,"multiple/other",50,52,40000,1,0,0,0,0,0
55,0,"white",35,52,90000,0,0,0,1,0,0
60,0,"white",65,52,9500,0,0,1,0,0,0
61,1,"white",70,52,9500,0,0,1,0,0,0
37,1,"white",NA,48,12000,0,0,0,0,1,0
37,0,"white",NA,52,80000,0,0,0,0,0,1
64,0,"white",35,52,33044,0,0,0,0,1,0
27,1,"white",45,52,82000,0,0,0,0,1,0
32,1,"white",40,52,44786,0,0,0,1,0,0
31,0,"white",40,52,23000,0,0,0,0,0,1
41,1,"white",50,52,51000,0,0,1,0,0,0
25,1,"white",NA,49,21600,0,0,0,1,0,0
51,0,"asian/pacific",45,52,47500,0,0,0,1,0,0
29,1,"white",40,52,48000,0,0,1,0,0,0
31,0,"white",40,52,30000,0,0,1,0,0,0
31,0,"white",0,0,0,0,0,0,0,1,0
40,1,"white",45,52,52000,0,0,1,0,0,0
25,0,"white",25,52,32000,0,0,1,0,0,0
27,1,"white",40,52,45000,0,0,1,0,0,0
44,1,"white",40,52,55000,0,0,0,1,0,0
47,0,"white",38,52,73000,0,0,0,1,0,0
47,0,"white",45,52,2e+05,0,0,0,0,1,0
49,1,"white",50,52,0,0,0,0,0,1,0
25,1,"white",40,52,30000,0,0,0,0,1,0
52,0,"white",40,52,74000,0,0,0,0,1,0
60,0,"white",12,52,10500,0,0,1,0,0,0
63,1,"white",0,0,0,0,1,0,0,0,0
58,0,"white",40,52,24000,0,0,0,1,0,0
54,1,"white",4,52,67000,0,0,0,0,0,1
43,0,"white",46,52,102000,0,0,0,0,1,0
64,1,"white",40,52,120000,0,0,0,0,0,1
49,1,"white",0,0,0,0,0,1,0,0,0
51,1,"white",40,52,0,0,1,0,0,0,0
50,0,"white",0,0,0,0,0,1,0,0,0
38,0,"white",NA,52,40000,0,0,0,1,0,0
57,0,"white",40,52,35000,0,0,1,0,0,0
57,0,"white",NA,52,13000,0,0,1,0,0,0
30,1,"white",40,52,22000,0,1,0,0,0,0
54,1,"white",40,52,24000,1,0,0,0,0,0
38,1,"white",40,52,125000,0,0,0,0,0,1
30,0,"white",40,52,97000,0,0,0,0,0,1
52,1,"white",40,50,0,0,0,0,1,0,0
48,0,"white",50,50,75000,0,0,0,0,1,0
30,1,"white",50,52,59000,0,0,1,0,0,0
28,0,"white",0,0,0,0,0,0,1,0,0
51,0,"white",45,52,150000,0,0,0,0,1,0
63,1,"white",50,52,78000,0,0,1,0,0,0
47,0,"white",0,0,0,0,0,0,0,0,1
53,1,"white",NA,44,0,0,0,0,0,1,0
59,1,"white",NA,52,0,0,0,0,0,0,1
51,0,"white",NA,52,128900,0,0,0,0,0,1
49,0,"white",40,52,35000,0,0,0,0,0,1
49,1,"white",40,52,40000,0,0,1,0,0,0
26,1,"white",40,52,30000,0,0,1,0,0,0
60,1,"black",40,52,50000,0,0,1,0,0,0
41,1,"white",44,52,35000,0,0,1,0,0,0
52,0,"white",30,52,13000,0,0,0,1,0,0
51,1,"white",NA,52,12000,0,0,1,0,0,0
32,1,"white",0,0,0,0,0,0,1,0,0
31,0,"white",43,52,46000,0,0,0,0,1,0
31,1,"white",42,52,80000,0,0,0,0,0,1
31,0,"white",42,52,40000,0,0,0,0,1,0
34,0,"white",16,39,24500,0,0,0,1,0,0
50,1,"white",60,52,50000,0,0,0,1,0,0
33,1,"white",40,52,37000,0,0,0,1,0,0
34,0,"white",20,44,25000,0,0,0,1,0,0
35,0,"white",NA,52,65000,0,0,0,0,1,0
59,1,"white",NA,52,0,0,1,0,0,0,0
55,1,"white",0,0,0,0,0,1,0,0,0
50,1,"native",40,52,40000,0,0,1,0,0,0
50,0,"white",0,0,0,0,0,1,0,0,0
64,0,"white",24,52,6500,0,0,0,1,0,0
58,1,"white",50,52,10000,0,0,1,0,0,0
60,0,"white",0,0,0,0,0,1,0,0,0
61,1,"white",40,49,1e+05,0,0,0,0,0,1
57,0,"white",20,52,28000,0,0,0,0,1,0
62,0,"white",NA,8,0,0,0,0,1,0,0
64,1,"white",59,52,140000,0,0,0,0,0,1
33,0,"white",23,52,55000,0,0,0,0,1,0
35,1,"white",45,52,28000,0,0,0,1,0,0
50,1,"white",80,52,26000,0,0,1,0,0,0
54,0,"white",8,4,683,0,0,1,0,0,0
46,1,"white",48,52,64000,0,0,1,0,0,0
35,1,"white",40,52,51000,0,1,0,0,0,0
30,0,"white",25,52,20000,0,1,0,0,0,0
44,0,"white",40,52,66000,0,0,0,0,1,0
62,0,"white",60,52,45000,0,0,0,0,1,0
40,0,"white",40,52,24,0,0,0,1,0,0
43,1,"white",NA,12,75000,0,0,0,1,0,0
38,1,"white",NA,52,180000,0,0,0,0,1,0
38,0,"white",0,0,0,0,0,1,0,0,0
60,0,"white",36,52,130000,0,0,0,0,0,1
41,1,"white",45,52,80000,0,0,1,0,0,0
32,0,"white",0,0,0,0,0,1,0,0,0
39,1,"white",20,35,9371,0,0,0,1,0,0
41,1,"white",40,52,35000,0,0,0,1,0,0
34,1,"white",15,52,48000,0,0,0,0,1,0
64,0,"white",0,0,0,0,0,1,0,0,0
41,1,"white",40,48,0,0,0,1,0,0,0
57,0,"white",0,0,0,0,0,1,0,0,0
63,1,"white",45,52,1e+05,0,0,1,0,0,0
55,1,"white",45,52,45000,0,1,0,0,0,0
51,0,"white",0,0,0,0,0,0,1,0,0
30,0,"white",40,52,35000,0,0,1,0,0,0
51,1,"multiple/other",0,0,0,0,1,0,0,0,0
45,0,"multiple/other",40,52,13000,0,0,1,0,0,0
43,1,"white",45,52,0,0,0,1,0,0,0
44,0,"white",40,52,37000,0,0,1,0,0,0
37,1,"white",40,52,35000,0,0,1,0,0,0
34,0,"white",40,52,35000,0,0,1,0,0,0
64,0,"white",40,52,33800,0,0,0,1,0,0
59,1,"white",0,0,0,0,0,0,1,0,0
30,0,"white",5,52,28000,0,0,1,0,0,0
59,0,"white",NA,52,33000,0,0,1,0,0,0
49,0,"white",0,0,0,0,0,1,0,0,0
52,1,"white",0,0,0,0,0,1,0,0,0
62,0,"white",0,0,0,0,0,0,1,0,0
33,0,"white",24,52,40000,0,0,0,1,0,0
36,1,"white",50,52,125000,0,0,0,0,1,0
54,1,"white",NA,52,37002,0,0,0,1,0,0
62,0,"white",NA,52,64000,0,0,0,1,0,0
50,0,"white",20,50,25000,0,0,1,0,0,0
63,0,"white",NA,52,35000,0,0,0,0,1,0
31,0,"white",NA,52,30000,0,0,1,0,0,0
48,1,"white",NA,52,45000,0,0,0,0,1,0
32,0,"white",52,52,54000,0,0,0,0,0,1
33,1,"white",40,52,51000,0,0,0,0,0,1
38,1,"white",40,52,55000,0,0,0,1,0,0
43,0,"white",42,52,120000,0,0,0,0,0,1
39,0,"white",0,0,0,0,0,0,1,0,0
39,1,"white",NA,52,55000,0,1,0,0,0,0
26,1,"white",40,52,26400,0,0,0,0,1,0
47,1,"white",0,0,0,0,0,0,1,0,0
48,0,"white",40,52,40000,0,0,0,1,0,0
49,1,"white",40,52,50000,0,0,1,0,0,0
25,1,"asian/pacific",0,0,0,0,0,0,0,1,0
30,0,"asian/pacific",0,0,0,0,0,0,0,0,1
25,0,"asian/pacific",0,0,0,0,0,0,0,0,1
64,1,"white",40,52,35000,0,0,1,0,0,0
59,0,"white",0,0,0,0,0,1,0,0,0
37,1,"white",40,52,90000,0,0,0,0,1,0
27,1,"white",40,52,40000,0,0,1,0,0,0
40,0,"white",4,30,3000,0,0,0,1,0,0
42,1,"white",50,52,155000,0,0,0,0,0,1
31,0,"white",40,52,27000,0,0,1,0,0,0
45,1,"white",40,52,0,0,0,1,0,0,0
53,0,"white",50,52,0,0,0,0,0,0,1
63,1,"white",50,52,30000,0,0,0,1,0,0
52,1,"white",40,52,75000,0,0,1,0,0,0
62,0,"white",0,0,0,0,0,0,1,0,0
45,0,"white",50,52,63000,0,0,0,1,0,0
46,1,"white",40,52,43000,0,0,0,1,0,0
45,0,"white",40,52,40000,0,0,0,1,0,0
49,1,"white",50,52,52000,0,0,1,0,0,0
64,1,"white",0,0,0,0,0,0,0,1,0
63,0,"white",40,52,60000,0,0,0,0,1,0
63,0,"white",16,50,40000,0,0,0,0,0,1
30,0,"white",10,51,6608,0,0,0,0,1,0
47,1,"white",40,52,110000,0,0,0,0,0,1
42,0,"white",40,52,60000,0,0,0,0,0,1
56,1,"white",38,50,0,0,0,0,0,0,1
55,0,"white",0,0,0,0,0,0,0,0,1
60,0,"multiple/other",40,52,19000,0,0,1,0,0,0
61,1,"multiple/other",40,52,65000,0,0,1,0,0,0
64,0,"multiple/other",0,0,0,0,0,0,1,0,0
33,1,"multiple/other",35,44,13400,0,1,0,0,0,0
61,0,"white",38,52,20000,0,0,1,0,0,0
57,0,"white",38,52,56000,0,0,1,0,0,0
37,1,"white",45,52,50000,0,0,0,0,1,0
38,0,"white",45,52,70000,0,0,0,0,1,0
27,1,"white",50,52,1e+05,0,0,0,0,1,0
27,0,"white",NA,20,30000,0,0,0,0,1,0
37,1,"white",50,52,78000,0,0,0,0,1,0
28,0,"white",40,52,84000,0,0,0,0,1,0
42,0,"asian/pacific",40,52,27000,0,0,0,0,1,0
29,0,"white",10,52,13000,0,0,0,1,0,0
51,0,"white",45,52,37000,0,0,1,0,0,0
56,1,"white",40,20,8800,0,0,1,0,0,0
44,0,"white",40,52,35000,0,0,0,0,1,0
48,1,"white",40,36,45000,0,0,1,0,0,0
40,0,"white",40,52,47000,0,0,0,0,1,0
41,1,"white",48,28,35000,0,0,0,0,1,0
50,0,"white",50,52,60000,0,0,0,0,1,0
64,0,"multiple/other",0,0,0,0,0,0,0,1,0
39,0,"white",6,52,7000,0,0,0,1,0,0
51,0,"white",40,52,17000,0,0,1,0,0,0
53,1,"white",40,52,33280,1,0,0,0,0,0
56,0,"white",29,41,24000,0,0,1,0,0,0
35,1,"white",40,50,55000,0,0,0,0,1,0
31,0,"white",NA,20,18000,0,0,0,0,0,1
41,0,"white",50,52,50000,0,0,0,0,1,0
43,1,"white",40,52,120000,0,0,0,0,1,0
45,1,"white",0,0,0,0,0,1,0,0,0
46,0,"white",38,52,47229,0,0,0,1,0,0
60,1,"white",NA,40,0,0,0,1,0,0,0
51,1,"white",0,0,0,0,0,1,0,0,0
59,0,"white",40,52,40000,0,0,0,1,0,0
59,1,"white",40,52,40000,0,1,0,0,0,0
55,0,"white",45,52,86000,0,0,0,0,0,1
50,1,"white",49,43,63500,0,0,0,0,0,1
36,1,"white",40,52,60000,0,0,1,0,0,0
49,0,"white",40,52,48000,0,0,0,0,1,0
53,1,"white",40,52,35360,0,0,0,1,0,0
35,0,"white",40,52,55000,0,0,1,0,0,0
58,1,"white",40,44,25636,0,0,1,0,0,0
45,0,"white",NA,20,9000,0,0,1,0,0,0
48,1,"white",40,52,19200,0,0,0,1,0,0
50,1,"white",0,0,0,0,1,0,0,0,0
37,0,"white",0,0,0,0,0,1,0,0,0
31,1,"white",45,52,46000,0,0,0,0,1,0
30,0,"white",40,52,46000,0,0,0,1,0,0
58,0,"white",32,52,72764,0,0,0,1,0,0
61,1,"white",60,52,86728,0,0,1,0,0,0
56,1,"white",40,46,30300,0,1,0,0,0,0
60,0,"multiple/other",60,52,21000,0,0,0,1,0,0
61,0,"white",0,0,0,0,0,0,0,1,0
59,1,"white",35,48,0,0,0,1,0,0,0
53,0,"white",50,40,75000,0,0,0,0,0,1
64,1,"white",0,0,0,0,0,0,1,0,0
47,1,"white",NA,52,40000,1,0,0,0,0,0
50,1,"white",65,49,52000,0,0,1,0,0,0
60,0,"white",0,0,0,0,0,1,0,0,0
61,1,"white",50,52,64000,0,0,1,0,0,0
26,0,"white",60,52,33600,0,0,0,1,0,0
64,1,"white",0,0,0,0,1,0,0,0,0
52,0,"white",0,0,0,0,0,1,0,0,0
44,1,"white",40,52,85000,0,0,0,0,1,0
44,0,"white",40,52,30000,0,0,1,0,0,0
59,0,"white",40,52,34666,0,0,0,1,0,0
26,0,"white",40,52,36000,0,0,0,1,0,0
58,1,"white",40,52,38000,0,0,0,1,0,0
53,1,"white",55,52,0,0,0,1,0,0,0
58,0,"white",37,52,27000,0,0,1,0,0,0
42,0,"white",50,52,40000,0,0,0,0,1,0
51,1,"white",40,52,80000,0,0,0,1,0,0
48,0,"white",40,52,56000,0,0,0,1,0,0
47,1,"white",40,52,70000,0,0,1,0,0,0
48,0,"white",40,52,40000,0,0,0,0,0,1
60,1,"white",60,52,76000,0,0,0,1,0,0
54,0,"white",50,52,66000,0,0,1,0,0,0
39,0,"asian/pacific",NA,52,10252,0,0,0,1,0,0
52,0,"white",45,52,115000,0,0,0,0,1,0
50,1,"white",0,0,0,0,0,0,0,1,0
32,0,"white",45,52,24000,0,0,0,0,1,0
34,1,"white",NA,52,28000,0,0,0,1,0,0
60,1,"white",55,52,80000,0,0,0,1,0,0
58,0,"white",42,52,55000,0,0,0,1,0,0
51,1,"white",0,0,0,0,1,0,0,0,0
63,1,"white",40,52,91900,0,0,1,0,0,0
33,1,"white",40,52,27737,0,0,1,0,0,0
38,0,"white",45,44,19581,0,0,1,0,0,0
43,0,"white",30,52,19000,0,0,0,0,1,0
41,1,"white",55,52,250000,0,0,0,0,1,0
34,0,"white",45,52,73500,0,0,0,0,0,1
35,1,"white",45,52,75000,0,0,0,0,1,0
48,0,"white",40,52,46000,0,0,0,1,0,0
28,1,"white",40,52,1e+05,0,0,1,0,0,0
28,0,"multiple/other",45,52,73500,0,0,1,0,0,0
47,0,"white",40,52,60000,0,0,0,1,0,0
47,1,"asian/pacific",70,52,80000,0,0,0,1,0,0
29,1,"white",40,52,48000,0,0,0,1,0,0
32,0,"white",45,52,48000,0,0,0,0,0,1
52,0,"white",0,0,0,0,0,0,0,0,1
54,1,"white",NA,52,4e+05,0,0,0,0,1,0
37,0,"white",30,52,38000,0,1,0,0,0,0
31,0,"white",48,52,48000,0,0,1,0,0,0
51,0,"white",38,52,26000,0,0,0,1,0,0
58,1,"white",0,0,0,0,0,1,0,0,0
50,0,"white",40,52,40000,0,0,0,1,0,0
53,1,"white",40,52,56000,0,0,0,0,1,0
49,0,"white",40,52,47000,0,0,0,0,1,0
57,1,"white",NA,35,0,0,0,1,0,0,0
59,1,"white",84,52,150000,0,0,1,0,0,0
53,0,"white",84,52,150000,0,0,0,0,1,0
28,1,"white",NA,52,40000,0,0,1,0,0,0
26,0,"white",40,52,32000,0,0,0,1,0,0
45,1,"white",44,52,72000,0,0,1,0,0,0
44,0,"white",40,52,50000,0,0,1,0,0,0
63,0,"white",29,52,10400,0,0,1,0,0,0
58,1,"white",50,52,83000,0,0,1,0,0,0
27,0,"white",40,52,22000,0,0,1,0,0,0
28,1,"white",55,45,50000,0,0,0,1,0,0
32,0,"white",NA,52,15000,0,0,0,1,0,0
34,1,"white",0,0,0,1,0,0,0,0,0
31,1,"white",NA,52,40000,0,0,0,0,1,0
33,0,"white",40,52,75000,0,0,0,0,0,1
33,1,"white",40,52,130000,0,0,1,0,0,0
30,0,"white",0,0,0,0,0,0,1,0,0
45,1,"black",40,52,39000,0,0,1,0,0,0
45,1,"black",40,52,41234,0,1,0,0,0,0
28,0,"white",0,0,0,0,0,0,1,0,0
30,1,"white",40,52,65000,0,0,0,1,0,0
44,0,"white",40,52,46000,0,0,0,1,0,0
49,0,"white",50,52,40000,0,0,0,0,1,0
64,1,"asian/pacific",0,0,0,0,1,0,0,0,0
30,1,"asian/pacific",40,52,50000,0,0,1,0,0,0
27,0,"asian/pacific",0,0,0,0,1,0,0,0,0
45,1,"white",35,52,0,0,0,0,0,0,1
43,0,"white",NA,52,0,0,0,0,0,0,1
48,1,"white",40,52,76500,0,0,0,0,1,0
46,0,"white",36,52,90000,0,0,0,0,1,0
42,1,"white",40,52,120000,0,0,0,0,1,0
42,0,"white",40,52,69000,0,0,0,0,0,1
38,0,"white",20,42,9035,0,0,0,1,0,0
38,1,"white",50,52,88400,0,0,0,1,0,0
33,0,"white",40,52,19500,0,0,0,0,1,0
50,0,"white",25,52,25000,0,0,0,0,0,1
50,1,"white",40,52,80000,0,0,0,0,0,1
56,0,"white",6,30,2000,0,0,0,1,0,0
53,1,"white",40,52,0,0,0,0,1,0,0
30,0,"white",6,52,3000,0,0,1,0,0,0
33,0,"white",18,52,6000,0,0,0,0,0,1
49,0,"white",30,52,13500,0,0,0,1,0,0
49,1,"white",40,52,90000,0,0,1,0,0,0
37,0,"white",55,52,69000,0,0,0,1,0,0
41,1,"white",40,52,52000,0,0,1,0,0,0
42,0,"multiple/other",0,0,0,0,0,0,1,0,0
42,1,"multiple/other",45,52,30000,0,0,1,0,0,0
36,1,"white",50,52,0,0,0,0,0,1,0
32,0,"white",35,52,45000,0,0,0,1,0,0
57,0,"white",32,40,35000,0,0,0,1,0,0
59,1,"white",NA,24,16000,0,0,0,0,0,1
64,1,"white",0,0,0,0,0,0,0,0,1
62,0,"white",40,52,64000,0,0,0,1,0,0
30,0,"white",2,52,0,0,1,0,0,0,0
32,1,"white",40,52,55000,0,0,1,0,0,0
61,0,"white",NA,52,50000,0,0,1,0,0,0
46,1,"white",40,52,88000,0,0,1,0,0,0
62,0,"white",0,0,0,0,0,0,0,1,0
38,1,"white",40,45,35000,0,0,1,0,0,0
62,0,"white",0,0,0,0,0,1,0,0,0
64,0,"white",40,52,30000,0,0,0,1,0,0
27,0,"white",40,52,41600,0,0,1,0,0,0
33,0,"white",60,52,60000,0,0,1,0,0,0
36,0,"white",0,0,0,0,1,0,0,0,0
45,1,"white",0,0,0,0,0,0,0,0,1
35,1,"white",99,52,87000,0,0,0,1,0,0
34,0,"white",80,52,48000,0,0,1,0,0,0
61,0,"white",0,0,0,0,0,0,1,0,0
52,0,"white",40,52,0,0,0,1,0,0,0
54,1,"white",40,52,125000,0,0,0,0,1,0
64,0,"white",NA,52,36000,0,0,0,1,0,0
62,1,"white",45,52,45000,0,0,0,1,0,0
43,0,"white",NA,30,10000,0,0,0,1,0,0
44,1,"white",50,52,50000,0,0,1,0,0,0
52,1,"white",0,0,0,0,0,0,1,0,0
30,0,"white",40,40,54000,0,0,0,0,1,0
31,1,"white",50,52,32000,0,0,0,0,1,0
59,0,"white",40,52,48000,0,0,0,1,0,0
58,1,"white",45,52,68000,0,0,0,0,0,1
59,1,"white",40,52,75000,0,0,1,0,0,0
32,1,"white",50,52,65000,0,0,0,0,0,1
30,0,"white",60,41,48500,0,0,0,0,0,1
47,0,"white",0,0,0,0,0,1,0,0,0
50,1,"white",45,52,215000,0,0,0,0,0,1
42,1,"multiple/other",NA,52,250000,0,0,0,0,0,1
33,0,"white",0,0,0,0,0,0,0,0,1
33,0,"white",NA,52,19000,0,0,0,1,0,0
33,1,"white",50,52,24000,0,0,0,1,0,0
29,1,"white",40,52,0,0,0,1,0,0,0
25,0,"white",40,52,32000,0,0,0,1,0,0
64,1,"white",0,0,0,0,0,0,0,1,0
59,0,"white",40,52,130000,0,0,0,0,1,0
42,0,"asian/pacific",90,32,3000,0,0,0,0,1,0
50,1,"asian/pacific",90,32,40000,0,0,1,0,0,0
54,0,"white",40,52,1e+05,0,0,1,0,0,0
56,1,"white",40,52,1e+05,0,0,0,0,1,0
45,0,"white",32,47,8000,0,0,0,0,1,0
48,1,"white",45,52,27000,0,0,0,0,1,0
34,1,"white",40,52,29000,0,0,1,0,0,0
33,0,"white",0,0,0,0,0,1,0,0,0
35,0,"white",0,0,0,0,0,0,1,0,0
26,1,"white",40,52,37000,0,0,1,0,0,0
34,0,"white",40,52,34000,0,0,0,0,1,0
33,1,"white",50,52,65000,0,0,0,1,0,0
30,1,"white",0,0,0,0,0,1,0,0,0
35,0,"white",40,52,15000,0,0,1,0,0,0
53,1,"white",0,0,0,0,0,1,0,0,0
39,0,"white",50,52,56000,0,0,1,0,0,0
45,1,"black",50,52,120000,0,0,1,0,0,0
64,0,"white",40,52,37440,0,0,0,0,0,1
43,1,"white",50,52,120000,0,0,1,0,0,0
43,0,"white",0,0,0,0,0,1,0,0,0
60,0,"white",0,0,0,0,0,1,0,0,0
50,1,"native",40,50,92000,0,0,1,0,0,0
47,0,"native",0,0,0,0,0,0,1,0,0
51,0,"white",NA,52,60000,0,0,1,0,0,0
56,1,"white",40,52,57000,0,0,1,0,0,0
60,0,"white",38,52,75000,0,0,0,1,0,0
48,0,"white",40,52,66000,0,0,0,0,0,1
52,1,"white",40,52,75000,0,0,0,0,1,0
58,1,"white",45,52,65000,0,0,1,0,0,0
60,0,"white",40,52,0,0,0,0,0,1,0
58,1,"white",NA,52,12000,0,0,0,1,0,0
42,1,"white",45,52,38000,0,0,1,0,0,0
44,0,"white",27,41,17000,0,0,1,0,0,0
36,0,"white",5,52,5200,0,0,0,1,0,0
46,1,"white",40,52,42000,0,0,1,0,0,0
37,1,"white",40,52,28000,0,0,1,0,0,0
35,0,"white",40,52,28000,0,0,0,1,0,0
59,0,"white",NA,30,10000,0,0,1,0,0,0
51,1,"white",0,0,0,0,0,1,0,0,0
45,0,"white",NA,45,0,0,0,1,0,0,0
50,0,"white",40,50,47000,0,0,0,0,1,0
52,1,"white",36,50,50000,0,0,0,0,1,0
30,0,"white",40,52,35000,0,0,0,1,0,0
28,1,"white",40,52,32000,0,0,0,1,0,0
47,0,"white",37,42,48000,0,0,0,0,0,1
59,1,"white",60,52,80000,0,0,0,0,1,0
49,1,"white",40,41,28000,0,0,0,0,1,0
30,0,"white",37,52,72000,0,0,0,0,1,0
33,1,"white",37,52,31000,0,0,1,0,0,0
32,0,"white",20,52,0,0,0,0,0,1,0
42,0,"white",50,52,55000,0,0,0,0,1,0
39,1,"white",60,52,109100,0,0,1,0,0,0
39,0,"white",0,0,0,0,0,0,0,1,0
51,1,"white",NA,36,31500,0,0,0,1,0,0
56,0,"white",30,52,29000,0,0,0,1,0,0
30,1,"white",40,52,82000,0,0,0,1,0,0
45,1,"white",40,52,67000,0,0,0,1,0,0
43,0,"white",50,48,21000,0,0,0,1,0,0
33,0,"white",40,52,55000,0,0,0,0,0,1
53,0,"white",25,52,24000,0,0,0,1,0,0
58,1,"white",0,0,0,0,0,1,0,0,0
39,1,"white",0,0,0,0,1,0,0,0,0
35,0,"white",30,50,40000,0,0,1,0,0,0
46,0,"white",60,52,52000,0,0,0,0,1,0
49,1,"white",55,52,183000,0,0,1,0,0,0
61,0,"white",0,0,0,0,0,0,1,0,0
55,1,"white",NA,52,180000,0,0,0,1,0,0
26,0,"white",40,52,46000,0,0,0,0,1,0
60,1,"white",40,52,192000,0,0,0,0,0,1
54,0,"white",NA,52,20000,0,0,0,1,0,0
52,1,"white",40,52,1e+05,0,0,0,0,1,0
38,1,"white",40,52,70000,0,0,0,0,1,0
57,0,"white",40,52,85000,0,0,0,0,1,0
53,1,"white",48,52,65000,0,0,1,0,0,0
32,1,"white",80,52,45000,0,0,0,0,1,0
31,0,"white",100,52,43000,0,0,0,0,1,0
51,0,"white",23,43,13806,0,0,0,0,1,0
52,1,"white",45,52,130000,0,0,0,0,1,0
54,0,"asian/pacific",0,0,0,0,0,0,0,0,1
57,1,"asian/pacific",NA,52,260000,0,0,0,0,0,1
54,1,"white",45,52,83000,0,0,0,1,0,0
53,0,"white",50,52,55000,0,0,0,0,1,0
25,1,"white",40,52,33500,0,0,0,1,0,0
57,0,"white",40,52,65395,0,0,0,0,1,0
63,1,"white",40,9,7200,0,0,1,0,0,0
61,0,"white",40,52,82000,0,0,0,0,0,1
44,1,"white",40,52,350000,0,0,0,0,1,0
43,0,"asian/pacific",48,52,12000,0,0,0,0,1,0
55,1,"white",40,52,140000,0,0,0,1,0,0
50,0,"white",0,0,0,0,0,1,0,0,0
50,0,"white",40,52,85000,0,0,1,0,0,0
49,1,"white",40,52,60000,0,0,1,0,0,0
63,1,"white",40,52,70000,0,0,0,1,0,0
58,0,"white",NA,18,5500,0,0,1,0,0,0
62,1,"white",40,44,54000,0,0,0,1,0,0
29,1,"white",NA,52,40000,0,0,0,0,1,0
33,0,"white",50,12,4000,0,0,0,0,1,0
56,1,"white",40,52,159000,0,0,0,0,0,1
56,0,"white",0,0,0,0,0,0,0,1,0
58,1,"white",60,52,72500,0,0,1,0,0,0
56,0,"white",25,43,10000,0,0,1,0,0,0
30,0,"white",40,52,63000,0,0,0,0,0,1
40,0,"white",35,52,50000,0,0,0,0,0,1
34,1,"white",50,52,1e+05,0,0,0,0,1,0
53,0,"white",48,52,62000,0,0,0,0,0,1
50,1,"white",50,52,80000,0,0,0,1,0,0
44,0,"asian/pacific",50,52,1e+05,0,0,0,0,0,1
58,1,"white",40,52,53000,0,0,1,0,0,0
54,0,"white",28,52,50181,0,0,0,0,1,0
46,0,"white",0,0,0,0,0,0,1,0,0
